VIN,County,City,State,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
KNDJX3AE8G,Yakima,Port Orchard,,2013,Nissan,Maxima,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,205.2,68273.4,22,143965403,POINT (-120.611068 46.596645),PUGET SOUND ENERGY INC,53056016314.9
5YJSA1H11E,Yakima,Zillah,,2016,Dodge,Ram 1500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,168.5,68625.6,29,148788327,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53019443204.8
5YJSA1H10E,Yakima,Bothell,14,2014,Chrysler,PT Cruiser,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,132.0,45437.6,17,152946393,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53030043978.9
5YJSA1DP4D,Kitsap,Auburn,E,2015,Dodge,Avenger,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,142.1,41549.3,7,154622550,POINT (-120.2658133 46.4063477),PUD NO 1 OF CHELAN COUNTY,53020881627.5
5YJSA1H11E,Kitsap,Yakima,X,2013,Chevrolet,S10,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,183.7,46851.3,20,158471492,POINT (-122.6064912 47.5236145),PUGET SOUND ENERGY INC,53016945220.2
KNDJX3AE8G,Kitsap,Leavenworth,,2015,Mitsubishi,GTO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,162.5,32608.0,12,142045785,POINT (-122.6064912 47.5236145),PUGET SOUND ENERGY INC,53035463226.3
5YJSA1H10E,Snohomish,Leavenworth,,2016,Mazda,Tribute,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93.1,57365.3,10,167940776,POINT (-122.2202561 47.3077398),PUGET SOUND ENERGY INC,53033550710.4
5YJSA1H10E,King,Yakima,,2013,Mazda,MX-3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,131.1,66771.7,30,133146959,POINT (-122.2202561 47.3077398),PACIFICORP,53037946563.1
5YJSA1DP4D,Kitsap,Zillah,,2014,Mercury,Cougar,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,144.5,47809.2,19,159123356,POINT (-122.2202561 47.3077398),PACIFICORP,53068211332.5
KNDJX3AE8G,Kitsap,Yakima,,2016,Audi,A4,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,126.7,56172.0,31,135399413,POINT (-120.6860209 47.7095564),PACIFICORP,53062264797.2
5YJSA1H27E,King,Leavenworth,,2014,Lincoln,MKS,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,136.8,54564.4,12,127174704,POINT (-120.2658133 46.4063477),PUD NO 1 OF CHELAN COUNTY,53022632375.0
5YJSA1H11E,Snohomish,Zillah,,2015,Mercedes-Benz,R-Class,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,201.9,44372.7,23,161840437,POINT (-122.6064912 47.5236145),PUGET SOUND ENERGY INC,53027480333.0
5YJSA1H11E,Snohomish,Auburn,,2013,Lamborghini,Countach,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,113.8,43529.9,2,186675641,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53051259952.5
5YJSA1H11E,Snohomish,Auburn,,2014,Nissan,Altima,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,166.0,33811.9,14,174281703,POINT (-120.2658133 46.4063477),PACIFICORP,53033284402.3
5YJSA1H10E,Yakima,Zillah,,2015,Suzuki,Reno,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,118.2,37380.6,26,173020440,POINT (-122.6064912 47.5236145),PUD NO 1 OF CHELAN COUNTY,53071099472.4
5YJSA1H11E,Yakima,Leavenworth,,2013,Mazda,RX-7,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,181.7,44188.9,23,147393062,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53020569862.6
5YJSA1DP4D,Yakima,Yakima,,2013,Pontiac,G3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,164.0,65746.9,15,182181737,POINT (-120.6860209 47.7095564),PACIFICORP,53038673148.1
KNDJX3AE8G,Kitsap,Bothell,,2015,Nissan,Altima,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,168.1,38259.5,11,142694236,POINT (-122.206146 47.839957),PACIFICORP,53037657664.5
5YJSA1H10E,King,Auburn,,2013,Pontiac,GTO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,116.7,42192.3,12,190581577,POINT (-122.6064912 47.5236145),PACIFICORP,53043130702.1
5YJSA1DP4D,Snohomish,Yakima,,2014,Chevrolet,Camaro,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,183.2,33450.2,5,177160198,POINT (-120.611068 46.596645),PUGET SOUND ENERGY INC,53017876334.2
5YJSA1H27E,Chelan,Yakima,,2013,Toyota,Highlander,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,95.8,60094.9,28,168020869,POINT (-122.2202561 47.3077398),PACIFICORP,53009932517.9
KNDJX3AE8G,Chelan,Bothell,,2015,Honda,Civic,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,108.6,63851.4,31,167896994,POINT (-122.6064912 47.5236145),PACIFICORP,53011678115.5
5YJSA1H10E,King,Port Orchard,,2013,Buick,Enclave,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,178.3,68864.5,18,132127858,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53018496888.5
5YJSA1H11E,King,Bothell,,2014,Chrysler,New Yorker,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,112.9,61375.7,29,135933427,POINT (-122.2202561 47.3077398),PUD NO 1 OF CHELAN COUNTY,53063796955.7
5YJSA1DP4D,Snohomish,Zillah,,2014,Buick,Coachbuilder,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,179.0,36255.9,19,186948656,POINT (-122.6064912 47.5236145),PUD NO 1 OF CHELAN COUNTY,53058299473.1
KNDJX3AE8G,Kitsap,Auburn,,2015,Chevrolet,Camaro,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,96.6,59297.1,25,132756090,POINT (-122.2202561 47.3077398),PUGET SOUND ENERGY INC,53017632478.2
KNDJX3AE8G,King,Auburn,,2013,Mercury,Lynx,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150.4,43609.7,31,186344131,POINT (-120.6860209 47.7095564),PUGET SOUND ENERGY INC,53037555843.2
5YJSA1H11E,Yakima,Yakima,,2013,Ford,Thunderbird,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,153.2,47792.2,16,149271901,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53013973459.0
5YJSA1H10E,Chelan,Yakima,,2016,Dodge,Grand Caravan,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,131.5,50241.7,15,178630802,POINT (-120.6860209 47.7095564),PACIFICORP,53023059172.9
5YJSA1H27E,King,Yakima,,2016,Kia,Soul,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,112.2,43682.1,13,182209570,POINT (-120.6860209 47.7095564),PACIFICORP,53030606570.5
5YJSA1DP4D,Chelan,Zillah,,2014,Mazda,626,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,149.0,38517.4,19,179533617,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53047770964.7
5YJSA1H10E,Snohomish,Leavenworth,,2015,Jeep,Compass,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,207.4,48050.0,8,151416406,POINT (-122.2202561 47.3077398),PUD NO 1 OF CHELAN COUNTY,53011192623.2
5YJSA1DP4D,Yakima,Zillah,,2014,Toyota,MR2,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,124.1,44554.6,29,136765361,POINT (-120.2658133 46.4063477),PUGET SOUND ENERGY INC,53037585734.0
5YJSA1DP4D,Snohomish,Bothell,,2016,Land Rover,LR2,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,196.8,38858.6,7,147591298,POINT (-122.6064912 47.5236145),PUGET SOUND ENERGY INC,53028921766.8
5YJSA1DP4D,Snohomish,Auburn,,2014,Hyundai,Excel,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,108.7,37860.6,16,164844984,POINT (-122.6064912 47.5236145),PACIFICORP,53045277404.7
5YJSA1H27E,Yakima,Auburn,,2015,Toyota,Tacoma,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,121.4,63033.5,13,139483213,POINT (-122.2202561 47.3077398),PACIFICORP,53024404156.5
KNDJX3AE8G,King,Zillah,TX,2016,Toyota,RAV4,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,126.5,53671.6,9,178403341,POINT (-122.2202561 47.3077398),PACIFICORP,53060177468.8
5YJSA1H11E,Yakima,Zillah,,2015,Subaru,Leone,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,181.2,68765.0,29,173520264,POINT (-122.2202561 47.3077398),PACIFICORP,53060680206.6
KNDJX3AE8G,Chelan,Port Orchard,,2016,Audi,S8,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,196.4,32586.7,3,149197401,POINT (-120.611068 46.596645),PUD NO 1 OF CHELAN COUNTY,53042037985.6
5YJSA1H10E,Kitsap,Port Orchard,,2015,Mazda,Mazdaspeed6,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,136.3,59162.0,5,156987623,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53039988370.8
KNDJX3AE8G,Kitsap,Bothell,,2016,Dodge,Ram 50,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,155.5,35269.6,11,162979817,POINT (-120.2658133 46.4063477),PUD NO 1 OF CHELAN COUNTY,53058826801.7
5YJSA1H10E,Chelan,Auburn,,2016,Daewoo,Leganza,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,203.4,66538.1,7,142175540,POINT (-122.6064912 47.5236145),PUD NO 1 OF CHELAN COUNTY,53048289695.5
5YJSA1H27E,Kitsap,Yakima,,2016,Hummer,H2,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,158.2,37215.1,20,184610956,POINT (-120.611068 46.596645),PUGET SOUND ENERGY INC,53063670555.2
KNDJX3AE8G,Kitsap,Leavenworth,,2014,Pontiac,Grand Am,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,172.6,47732.2,29,141263493,POINT (-122.6064912 47.5236145),PUGET SOUND ENERGY INC,53033199269.8
KNDJX3AE8G,Yakima,Leavenworth,,2015,Chevrolet,3500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,188.1,36715.2,21,174438812,POINT (-120.2658133 46.4063477),PUD NO 1 OF CHELAN COUNTY,53061751939.8
5YJSA1H10E,King,Zillah,,2015,Ford,F150,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,141.7,49441.0,5,156873887,POINT (-120.6860209 47.7095564),PACIFICORP,53051143317.8
5YJSA1H11E,Yakima,Port Orchard,,2014,Ferrari,599 GTB Fiorano,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,154.6,45717.1,21,148029181,POINT (-120.2658133 46.4063477),PUD NO 1 OF CHELAN COUNTY,53066532923.2
KNDJX3AE8G,Snohomish,Port Orchard,,2013,BMW,5 Series,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,135.1,34588.4,17,161984053,POINT (-122.6064912 47.5236145),PACIFICORP,53049486949.2
5YJSA1H27E,King,Bothell,,2013,Dodge,Dakota,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,99.4,54934.4,30,140141183,POINT (-122.6064912 47.5236145),PUGET SOUND ENERGY INC,53046581028.0
5YJSA1H27E,King,Leavenworth,,2016,GMC,Sierra 2500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,160.6,46806.3,16,147762752,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53017437194.0
5YJSA1H27E,Snohomish,Zillah,,2016,Toyota,Camry Hybrid,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,126.0,32090.4,3,127408579,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53061825570.7
5YJSA1H10E,Kitsap,Leavenworth,97,2014,GMC,Suburban 2500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,159.7,52970.2,4,161462664,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53069050188.5
KNDJX3AE8G,Snohomish,Zillah,,2016,Ford,Courier,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,189.0,32014.6,15,172744575,POINT (-122.2202561 47.3077398),PUGET SOUND ENERGY INC,53059608163.5
5YJSA1H27E,Chelan,Leavenworth,,2016,Audi,A8,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,112.8,35822.1,14,159736363,POINT (-122.2202561 47.3077398),PUD NO 1 OF CHELAN COUNTY,53022733028.0
5YJSA1H11E,Yakima,Yakima,,2014,Mitsubishi,Mirage,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,126.8,43417.8,2,142042287,POINT (-120.2658133 46.4063477),PUGET SOUND ENERGY INC,53021767056.2
KNDJX3AE8G,Yakima,Bothell,,2014,Ford,Econoline E250,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,183.6,34844.7,5,172329208,POINT (-120.6860209 47.7095564),PACIFICORP,53015579798.8
5YJSA1H27E,Yakima,Port Orchard,A8,2014,Nissan,Versa,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,114.5,56999.0,8,148397583,POINT (-120.611068 46.596645),PUD NO 1 OF CHELAN COUNTY,53066618944.6
5YJSA1H27E,Chelan,Yakima,TX,2015,Buick,Roadmaster,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,132.7,35862.5,11,192805668,POINT (-122.2202561 47.3077398),PUGET SOUND ENERGY INC,53071605417.5
5YJSA1H10E,Kitsap,Bothell,,2015,Kia,Spectra,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,115.6,48526.0,3,131410139,POINT (-120.6860209 47.7095564),PACIFICORP,53075932996.7
5YJSA1H11E,Kitsap,Bothell,,2013,Land Rover,Discovery,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,168.0,36498.3,31,181514457,POINT (-122.6064912 47.5236145),PACIFICORP,53044158522.0
5YJSA1DP4D,Chelan,Auburn,,2013,Volvo,XC90,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,175.0,55740.0,19,187889858,POINT (-122.2202561 47.3077398),PUGET SOUND ENERGY INC,53056600822.9
5YJSA1H11E,King,Auburn,,2016,Chrysler,Town & Country,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,177.2,42363.0,14,140519183,POINT (-120.2658133 46.4063477),PUD NO 1 OF CHELAN COUNTY,53066700739.5
5YJSA1DP4D,Yakima,Yakima,B9,2016,Hyundai,Excel,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151.6,37543.5,16,169917892,POINT (-122.206146 47.839957),PACIFICORP,53049556915.4
5YJSA1H11E,Chelan,Leavenworth,12,2013,Suzuki,XL7,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,175.4,60020.1,8,157178026,POINT (-122.2202561 47.3077398),PUGET SOUND ENERGY INC,53050232626.0
5YJSA1H10E,Kitsap,Auburn,C,2015,Chevrolet,Silverado 3500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,102.5,53796.5,27,175605642,POINT (-120.611068 46.596645),PUD NO 1 OF CHELAN COUNTY,53070070412.8
KNDJX3AE8G,Yakima,Port Orchard,,2016,Volkswagen,Cabriolet,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,143.2,55161.7,12,185517499,POINT (-120.611068 46.596645),PUGET SOUND ENERGY INC,53031835665.8
KNDJX3AE8G,Kitsap,Leavenworth,,2016,Honda,del Sol,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,184.3,38717.3,30,148942443,POINT (-122.6064912 47.5236145),PACIFICORP,53016504426.6
5YJSA1DP4D,King,Leavenworth,99,2016,Dodge,Stealth,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,143.2,49897.0,11,127663958,POINT (-122.6064912 47.5236145),PUD NO 1 OF CHELAN COUNTY,53072024295.6
KNDJX3AE8G,Chelan,Auburn,B8,2014,Maserati,228,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,102.8,34007.0,4,130128763,POINT (-120.611068 46.596645),PACIFICORP,53071623260.4
5YJSA1DP4D,Kitsap,Yakima,B2,2015,Mitsubishi,Eclipse,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,204.3,58331.3,31,168989010,POINT (-122.2202561 47.3077398),PUGET SOUND ENERGY INC,53076158859.5
KNDJX3AE8G,Kitsap,Leavenworth,,2015,BMW,Z4,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,114.7,57455.0,23,162746824,POINT (-120.6860209 47.7095564),PUGET SOUND ENERGY INC,53037467409.2
5YJSA1H27E,Snohomish,Zillah,,2016,GMC,Yukon,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,114.5,49351.6,23,139729694,POINT (-120.6860209 47.7095564),PUGET SOUND ENERGY INC,53058190564.6
KNDJX3AE8G,Yakima,Bothell,AB,2015,Nissan,370Z,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,119.4,38548.1,24,129322554,POINT (-122.206146 47.839957),PACIFICORP,53067298490.0
5YJSA1H27E,Snohomish,Bothell,A6,2014,Lincoln,Navigator,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,112.2,62255.0,26,176188286,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53016165514.2
5YJSA1H11E,Kitsap,Bothell,,2016,GMC,3500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,190.1,61285.6,18,154943002,POINT (-122.2202561 47.3077398),PACIFICORP,53015477711.7
5YJSA1H10E,Chelan,Auburn,18,2013,Chevrolet,Corvette,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,169.6,51834.1,15,131825721,POINT (-120.611068 46.596645),PUGET SOUND ENERGY INC,53028476994.5
5YJSA1H10E,Snohomish,Bothell,,2014,Pontiac,Trans Sport,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,161.7,53528.2,3,168998663,POINT (-120.6860209 47.7095564),PUGET SOUND ENERGY INC,53071810470.2
5YJSA1H10E,Yakima,Bothell,,2014,Hyundai,Veracruz,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,126.4,34230.7,22,130911993,POINT (-120.611068 46.596645),PUGET SOUND ENERGY INC,53050661606.6
5YJSA1H11E,Chelan,Zillah,,2016,Scion,xB,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,161.6,60841.5,29,191318544,POINT (-120.611068 46.596645),PACIFICORP,53051344495.6
5YJSA1H27E,Yakima,Leavenworth,,2015,Infiniti,Q,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,174.3,58232.0,5,171617116,POINT (-122.6064912 47.5236145),PACIFICORP,53011083021.7
5YJSA1DP4D,Chelan,Leavenworth,,2013,Oldsmobile,Silhouette,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,187.6,40164.8,3,190071378,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53009231540.9
KNDJX3AE8G,Chelan,Auburn,C,2013,Chevrolet,Colorado,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,105.2,38253.5,22,143496137,POINT (-120.611068 46.596645),PUGET SOUND ENERGY INC,53008811915.5
5YJSA1DP4D,King,Zillah,,2013,Subaru,Justy,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,184.2,66027.7,17,143334689,POINT (-122.2202561 47.3077398),PUGET SOUND ENERGY INC,53016254209.6
5YJSA1H10E,Yakima,Leavenworth,,2014,GMC,Terrain,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,146.9,49122.2,3,173922828,POINT (-120.611068 46.596645),PACIFICORP,53019043992.8
5YJSA1H10E,Kitsap,Bothell,,2014,Honda,Accord,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,120.2,48301.0,12,186486542,POINT (-120.2658133 46.4063477),PUGET SOUND ENERGY INC,53028813778.8
KNDJX3AE8G,Chelan,Port Orchard,,2016,Ford,LTD Crown Victoria,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,179.9,33521.7,5,164961095,POINT (-120.611068 46.596645),PUGET SOUND ENERGY INC,53064499188.5
5YJSA1H10E,King,Leavenworth,,2013,GMC,Sierra 3500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,104.2,36731.9,21,185458025,POINT (-120.2658133 46.4063477),PUGET SOUND ENERGY INC,53047507733.0
5YJSA1DP4D,Kitsap,Bothell,,2016,Chevrolet,Monte Carlo,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,152.6,38285.4,4,156511693,POINT (-122.2202561 47.3077398),PACIFICORP,53036740576.1
5YJSA1H10E,Snohomish,Bothell,AB,2015,Audi,A6,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,180.6,62485.6,29,150391820,POINT (-120.611068 46.596645),PACIFICORP,53051959171.4
5YJSA1H11E,Chelan,Bothell,,2013,Buick,Electra,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,120.3,64046.4,20,183816571,POINT (-120.6860209 47.7095564),PUGET SOUND ENERGY INC,53011092715.7
5YJSA1H10E,Yakima,Yakima,,2013,Mercury,Mountaineer,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,135.5,60647.6,1,186053335,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53052505397.0
5YJSA1H27E,King,Auburn,,2015,Dodge,Ram Van 1500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,138.6,47844.4,15,144057361,POINT (-122.2202561 47.3077398),PUD NO 1 OF CHELAN COUNTY,53011838394.1
5YJSA1H11E,Snohomish,Yakima,,2015,Chevrolet,Silverado 2500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,97.5,62759.0,15,155850510,POINT (-122.2202561 47.3077398),PUD NO 1 OF CHELAN COUNTY,53026235774.2
5YJSA1H11E,Chelan,Yakima,,2014,GMC,Yukon XL 2500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,135.3,34154.0,17,178878052,POINT (-122.6064912 47.5236145),PACIFICORP,53032243154.3
5YJSA1H27E,Yakima,Bothell,16,2016,Hyundai,Tiburon,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,125.0,60119.3,24,154568369,POINT (-120.611068 46.596645),PACIFICORP,53036757169.1
KNDJX3AE8G,Chelan,Leavenworth,,2015,Nissan,Armada,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,165.1,33239.9,13,156100024,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53023974708.0
KNDJX3AE8G,Yakima,Yakima,,2016,Lamborghini,Gallardo,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,165.0,45716.3,18,182695329,POINT (-122.6064912 47.5236145),PACIFICORP,53037060575.9
5YJSA1DP4D,Yakima,Yakima,,2016,Buick,Terraza,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,145.8,36881.9,19,137986553,POINT (-120.611068 46.596645),PACIFICORP,53029741807.1
5YJSA1H10E,King,Bothell,,2014,Mercedes-Benz,M-Class,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,105.1,69095.1,20,148878499,POINT (-122.2202561 47.3077398),PACIFICORP,53013117483.2
5YJSA1H27E,King,Yakima,,2013,Ford,Falcon,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,161.8,69272.7,2,144550273,POINT (-120.6860209 47.7095564),PACIFICORP,53010916940.2
5YJSA1H10E,Snohomish,Yakima,,2014,Ford,Bronco,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,143.0,39850.5,4,132293798,POINT (-120.611068 46.596645),PACIFICORP,53054614375.7
5YJSA1H27E,Chelan,Port Orchard,,2015,Pontiac,Montana,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,188.2,47393.9,22,140974716,POINT (-122.6064912 47.5236145),PACIFICORP,53065192576.0
5YJSA1DP4D,Kitsap,Yakima,,2014,Toyota,Land Cruiser,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,173.4,50742.3,4,131647365,POINT (-120.611068 46.596645),PUD NO 1 OF CHELAN COUNTY,53032676205.3
5YJSA1DP4D,Yakima,Yakima,,2014,Lotus,Elise,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,155.1,48810.7,3,186408951,POINT (-120.6860209 47.7095564),PUGET SOUND ENERGY INC,53044833729.7
KNDJX3AE8G,Yakima,Leavenworth,,2013,Buick,Skylark,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,158.0,44310.9,6,149165313,POINT (-120.611068 46.596645),PUD NO 1 OF CHELAN COUNTY,53062532348.0
5YJSA1DP4D,King,Yakima,,2015,Acura,SLX,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,168.5,56860.3,5,191132915,POINT (-120.2658133 46.4063477),PUGET SOUND ENERGY INC,53049046063.9
5YJSA1H10E,Chelan,Zillah,,2014,Land Rover,Range Rover,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,101.0,54991.3,7,158836412,POINT (-120.611068 46.596645),PUD NO 1 OF CHELAN COUNTY,53032013838.3
5YJSA1DP4D,Kitsap,Yakima,,2015,Toyota,Venza,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,169.0,33974.1,31,172256436,POINT (-122.206146 47.839957),PACIFICORP,53009042322.3
5YJSA1H11E,Yakima,Zillah,,2014,Lexus,LS,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,193.8,42227.5,23,133811106,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53057324556.8
5YJSA1H27E,King,Auburn,,2015,Mercedes-Benz,E-Class,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,148.5,42894.1,1,179175558,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53016294145.9
